Cabri (Sask.),T,1.33,361.9,
Cache Creek (B.C.),VL,10.57,99.9,
Cacouna (Que.),R,0.0,0.0,
Cadillac (Que.),V,366.32,2.3,
Cadillac (Sask.),VL,1.05,90.6,
Cahoose 8 (B.C.),R,2.72,0.0,
Cahoose 10 (B.C.),R,3.98,0.0,
Cahoose 12 (B.C.),R,0.68,0.0,
Calder (Sask.),VL,0.75,146.1,
Calder No. 241 (Sask.),RM,807.15,0.6,
Caledon (Ont.),T,687.04,73.6,
Caledonia No. 99 (Sask.),RM,845.68,0.4,
Calgary (Alta.),C,701.79,1252.3,
Calixa-Lavallée (Que.),P,32.35,15.3,
Calmar (Alta.),T,3.73,509.5,
Calumet (Que.),VL,4.2,131.9,
Calvin (Ont.),TP,139.17,4.3,
Cambria No. 6 (Sask.),RM,813.27,0.4,
Cambridge (N.B.),PAR,113.97,5.6,
Cambridge (Ont.),C,112.82,978.3,
Cambridge 32 (N.S.),R,0.29,353.0,
Cambridge Bay (Nvt.),HAM,203.61,6.4,
Cambridge-Narrows (N.B.),VL,106.94,6.1,
Cameron (Man.),RM,759.15,0.7,
Cameron Bar 13 (B.C.),R,0.35,0.0,
Campbell River (B.C.),DM,133.34,213.4,
Campbell River 11 (B.C.),R,1.1,258.5,
"Campbellford/Seymour,Percy,Hastings (Ont.)",T,511.1,24.6,
Campbell's Bay (Que.),VL,3.54,216.6,
Campbellton (Nfld.Lab.),T,35.71,15.8,
Campbellton (N.B.),C,18.66,417.8,
Campobello (N.B.),PAR,39.6,30.2,
Camrose (Alta.),C,25.85,574.6,
Camrose County No. 22 (Alta.),CM,3336.31,2.2,
Cana No. 214 (Sask.),RM,820.84,1.2,
Canaan No. 225 (Sask.),RM,549.08,0.3,
Candiac (Que.),V,17.51,723.9,
Candle Lake (Sask.),RV,63.32,7.9,
Cando (Sask.),VL,0.61,166.6,
Caniapiscau (Que.),UNO,34868.25,0.0,
Canim Lake 1 (B.C.),R,18.22,12.7,
Canim Lake 2 (B.C.),R,0.65,23.2,
Canim Lake 4 (B.C.),R,0.12,0.0,
Canmore (Alta.),T,68.8,156.9,
Canning (N.B.),PAR,173.45,5.3,
Canoe Creek 1 (B.C.),R,0.52,112.8,
Canoe Creek 2 (B.C.),R,16.39,3.9,
Canoe Creek 3 (B.C.),R,27.68,0.0,
Canoe Lake 165 (Sask.),R,25.71,29.1,
Canora (Sask.),T,7.29,301.7,
Canso (N.S.),T,5.4,183.6,
Canterbury (N.B.),PAR,557.23,1.1,
Canterbury (N.B.),VL,5.34,74.7,
Cantley (Que.),M,128.39,45.9,
Canupawakpa Dakota First Nation (Oak Lake 59) (Man.),R,10.5,28.9,
Canwood (Sask.),VL,2.56,145.9,
Canwood No. 494 (Sask.),RM,1938.82,0.9,
Cap-aux-Meules (Que.),VL,3.6,461.2,
Cap-Chat (Que.),V,181.89,16.0,
Cap-de-la-Madeleine (Que.),V,18.25,1782.2,
Cape Breton (N.S.),RGM,2434.39,43.5,
Cape Broyle (Nfld.Lab.),T,10.05,56.5,
Cape Dorset (Nvt.),HAM,5.35,214.6,
Cape Mudge 10 (B.C.),R,4.97,36.4,
Cape St. George (Nfld.Lab.),T,33.46,27.7,
Capilano 5 (B.C.),R,1.39,1600.4,
Capital F (B.C.),RDA,182.27,50.9,
Capital G (B.C.),RDA,187.41,23.0,
Capital H (Part 1) (B.C.),RDA,229.53,16.6,
Capital H (Part 2) (B.C.),RDA,1272.71,0.1,
Caplan (Que.),M,85.87,23.4,
Cap-Pele (N.B.),VL,23.78,95.3,
Cap-Rouge (Que.),V,6.81,2012.5,
Cap-Saint-Ignace (Que.),M,208.44,15.4,
Cap-Santé (Que.),V,54.79,46.9,
Caraquet (N.B.),PAR,109.2,14.6,
Caraquet (N.B.),T,68.26,65.1,
Carberry (Man.),T,1.86,815.4,
Carbon (Alta.),VL,2.0,264.7,
Carbonear (Nfld.Lab.),T,11.81,402.9,
Carcajou 187 (Alta.),S-E,0.43,0.0,
Carcross (Y.T.),SET,15.96,9.5,
Carcross 4 (Y.T.),R,0.74,66.3,
Cardigan (P.E.I.),COM,5.28,72.3,
Cardston (Alta.),T,6.9,503.7,
Cardston County (Alta.),MD,3416.24,1.3,
Cardwell (N.B.),PAR,311.72,4.4,
Cariboo A (B.C.),RDA,783.54,8.2,
Cariboo B (B.C.),RDA,1419.75,3.1,
Cariboo C (B.C.),RDA,7392.12,0.2,
Cariboo D (B.C.),RDA,851.84,3.9,
Cariboo E (B.C.),RDA,1743.76,2.7,
Cariboo F (B.C.),RDA,9779.98,0.5,
Cariboo G (B.C.),RDA,2678.83,1.9,
Cariboo H (B.C.),RDA,2710.98,0.7,
Cariboo I (B.C.),RDA,11943.24,0.1,
Cariboo J (B.C.),RDA,25949.77,0.0,
Cariboo K (B.C.),RDA,13646.28,0.0,
Cariboo L (B.C.),RDA,1161.16,3.7,
Carievale (Sask.),VL,0.88,289.5,
Carignan (Que.),V,62.42,94.8,
Carleton (N.B.),PAR,436.0,2.3,
Carleton Place (Ont.),T,8.83,1028.2,
Carleton---Saint-Omer (Que.),V,221.38,18.1,
Carling (Ont.),TP,244.09,4.4,
Carlow/Mayo (Ont.),TP,388.45,2.1,
Carlyle (Sask.),T,3.03,416.2,
Carmacks (Y.T.),VL,36.9,11.7,
Carman (Man.),T,4.12,686.4,
Carmangay (Alta.),VL,1.86,137.0,
Carmanville (Nfld.Lab.),T,43.08,18.5,
Carmichael (Sask.),VL,0.67,30.1,
Carmichael No. 109 (Sask.),RM,845.66,0.6,
Carnduff (Sask.),T,1.96,517.8,
Caroline (Alta.),VL,1.98,280.5,
Caron No. 162 (Sask.),RM,577.6,0.9,
Caronport (Sask.),VL,1.9,548.3,
Carrot River (Sask.),T,1.46,698.5,
Carrot River 29A (Sask.),R,7.8,67.4,
Carstairs (Alta.),T,5.0,451.1,
Cartier (Man.),RM,553.43,5.6,
Cartwright (Man.),VL,1.86,163.1,
"Cartwright, Labrador (Nfld.Lab.)",T,3.27,192.5,
Cascades-Malignes (Que.),UNO,483.87,0.0,
Cascapédia--Saint-Jules (Que.),M,162.59,4.2,
Casey (Ont.),TP,80.75,5.2,
Casimiel Meadows 15A (B.C.),R,0.71,0.0,
Casselman (Ont.),VL,5.0,582.5,
Cassimayooks (Mayook) 5 (B.C.),R,0.65,7.7,
Castle Island (Alta.),SV,0.05,190.5,
Castlegar (B.C.),C,18.0,389.0,
Castor (Alta.),T,2.72,344.2,
Cat Lake 63C (Ont.),R,1.95,219.3,
Catalina (Nfld.Lab.),T,5.38,185.1,
Causapscal (Que.),V,161.84,16.3,
Cavan-Millbrook-North Monaghan (Ont.),TP,306.13,27.6,
Cayamant (Que.),M,388.4,1.8,
Cayoosh Creek 1 (B.C.),R,1.57,44.0,
Central Bedeque (P.E.I.),COM,1.89,98.6,
Central Butte (Sask.),T,2.24,196.3,
Central Coast A (B.C.),RDA,19880.02,0.0,
Central Coast C (B.C.),RDA,3987.49,0.2,
Central Coast D (B.C.),RDA,304.14,1.7,
Central Coast E (B.C.),RDA,360.18,0.5,
Central Elgin (Ont.),TP,283.45,43.6,
Central Frontenac (Ont.),TP,970.18,4.7,
Central Huron (Ont.),TP,447.6,17.4,
Central Kootenay A (B.C.),RDA,1704.1,1.2,
Central Kootenay B (B.C.),RDA,1625.92,2.9,
Central Kootenay C (B.C.),RDA,728.29,1.9,
Central Kootenay D (B.C.),RDA,5788.48,0.3,
Central Kootenay E (B.C.),RDA,813.88,4.3,
Central Kootenay F (B.C.),RDA,402.97,9.7,
Central Kootenay G (B.C.),RDA,1510.61,0.9,
Central Kootenay H (B.C.),RDA,3296.4,1.4,
Central Kootenay I (B.C.),RDA,109.72,22.2,
Central Kootenay J (B.C.),RDA,1702.93,2.1,
Central Kootenay K (B.C.),RDA,4391.03,0.5,
Central Manitoulin (Ont.),TP,431.57,4.4,
Central Okanagan G (B.C.),RDA,981.68,10.3,
Central Okanagan H (B.C.),RDA,316.47,50.4,
Central Okanagan I (B.C.),RDA,1244.59,3.0,
Central Saanich (B.C.),DM,41.39,370.8,
Centre Hastings (Ont.),TP,222.09,19.0,
Centre Wellington (Ont.),TP,407.33,59.6,
Centreville (N.B.),VL,2.69,198.6,
Centreville-Wareham-Trinity (Nfld.Lab.),T,37.25,30.8,
Cereal (Alta.),VL,0.95,197.6,
Ceylon (Sask.),VL,0.75,140.5,
Chamberlain (Ont.),TP,110.13,3.2,
Chamberlain (Sask.),VL,0.7,127.7,
Chambly (Que.),V,25.23,806.2,
Chambord (Que.),M,121.32,14.0,
Champagne Landing 10 (Y.T.),S-E,4.53,4.4,
Champion (Alta.),VL,0.88,403.6,
Champlain (Que.),M,58.45,27.8,
Champlain (Ont.),TP,207.18,41.5,
Champneuf (Que.),M,242.39,0.6,
Chance Cove (Nfld.Lab.),T,18.18,18.6,
Chandler (Que.),V,17.5,171.6,
Change Islands (Nfld.Lab.),T,5.31,67.9,
Channel-Port aux Basques (Nfld.Lab.),T,38.77,119.6,
Chapais (Que.),V,63.64,28.2,
Chapel Arm (Nfld.Lab.),T,25.06,19.9,
Chapel Island 5 (N.S.),R,5.6,74.8,
Chapleau (Ont.),TP,15.02,188.6,
Chapleau 74A (Ont.),R,6.88,4.8,
Chapleau 75 (Ont.),R,1.15,80.9,
Chaplin (Sask.),VL,1.26,232.1,
Chaplin No. 164 (Sask.),RM,802.73,0.2,
Chapple (Ont.),TP,529.02,1.7,
Charette (Que.),M,41.52,22.7,
Charlemagne (Que.),V,2.17,2612.5,
Charles Lake 225 (Alta.),R,0.66,0.0,
Charlesbourg (Que.),V,66.28,1060.8,
Charley Boy's Meadow 3 (B.C.),R,4.68,1.1,
Charlo (N.B.),VL,30.75,47.1,
Charlottetown (P.E.I.),C,44.33,727.4,
Charlottetown (Labrador) (Nfld.Lab.),T,30.53,11.3,
Charlton (Ont.),T,2.05,134.3,
Charny (Que.),V,8.07,1301.9,
Chartierville (Que.),M,140.91,2.6,
Chase (B.C.),VL,3.05,806.3,
Châteauguay (Que.),V,35.89,1142.4,
Château-Richer (Que.),V,229.45,15.0,
Chatham (N.B.),PAR,22.25,23.3,
Chatham-Kent (Ont.),C,2457.97,43.7,
Chatsworth (Ont.),TP,595.29,10.5,
Chaumox 11 (B.C.),R,0.64,0.0,
Chauvin (Alta.),VL,2.32,157.7,
Chawathil 4 (B.C.),R,5.44,27.9,
Chazel (Que.),M,134.24,2.5,
Cheakamus 11 (B.C.),R,18.88,2.4,
Cheam 1 (B.C.),R,3.64,58.2,
Chehalis 5 (B.C.),R,8.88,51.8,
Chekwelp 26 (B.C.),R,0.14,173.8,
Chekwelp 26A (B.C.),R,0.01,0.0,
Chelsea (Que.),M,111.55,54.1,
Chemainus 13 (B.C.),R,11.6,48.0,
Chemawawin 2 (Man.),R,2.68,359.4,
Chemawawin 3 (Man.),R,0.29,55.5,
Chenahkint 12 (B.C.),R,0.21,47.2,
Chénéville (Que.),M,64.99,11.4,
Chertsey (Que.),M,287.03,14.3,
Cheslatta 1 (B.C.),R,11.36,6.1,
Chester (N.S.),MD,1120.77,9.6,
Chester No. 125 (Sask.),RM,835.83,0.6,
Chester-Est (Que.),CT,83.93,4.3,
Chesterfield Inlet (Nvt.),HAM,141.08,2.4,
Chesterfield No. 261 (Sask.),RM,1942.72,0.3,
Chestermere (Alta.),T,3.09,1104.5,
Chesterville (Que.),M,115.42,6.9,
Chetwynd (B.C.),DM,64.32,40.3,
Chibougamau (Que.),V,699.16,11.3,
Chichester (Que.),CT,221.24,1.7,
Chicken 224 (Sask.),R,98.78,10.7,
Chicken 225 (Sask.),R,21.0,1.0,
Chicoutimi (Que.),V,156.11,384.4,
Chilco Lake 1 (B.C.),R,0.97,10.3,
Chilco Lake 1A (B.C.),R,6.72,7.7,
Child Lake 164A (Alta.),R,27.87,5.6,
Chilhil 6 (B.C.),R,2.57,19.0,
Chilliwack (B.C.),C,257.96,243.9,
Chipewyan 201 (Alta.),R,261.74,0.0,
Chipewyan 201A (Alta.),R,0.28,0.0,
Chipewyan 201B (Alta.),R,0.34,0.0,
Chipewyan 201C (Alta.),R,0.53,0.0,
Chipewyan 201D (Alta.),R,0.23,0.0,
Chipewyan 201E (Alta.),R,0.31,0.0,
Chipewyan 201F (Alta.),R,0.75,0.0,
Chipewyan 201G (Alta.),R,8.34,0.0,
Chipman (N.B.),PAR,482.81,2.3,
Chipman (N.B.),VL,19.6,73.1,
Chipman (Alta.),VL,0.62,399.0,
Chippewas of Georgina Island First Nation (Ont.),R,14.55,18.8,
Chippewas of the Thames First Nation 42 (Ont.)  ¶,R,39.11,0.0,Incompletely enumerated Indian reserve or Indian settlement.
Chisasibi (Que.),VC,491.63,0.0,
Chisasibi (Que.),TR,828.18,4.2,
Chisholm (Ont.),TP,205.27,6.0,
Chitek Lake (Sask.),RV,2.65,65.7,
Chitek Lake 191 (Sask.),R,33.91,22.3,
Choiceland (Sask.),T,1.12,330.9,
Chopaka 7 & 8 (B.C.),R,17.19,2.8,
Chorney Beach (Sask.),RV,0.17,89.4,
Christian Island 30 (Ont.),R,52.13,9.9,
Christian Island 30A (Ont.),R,0.09,343.7,
Christopher Lake (Sask.),VL,3.47,66.4,
Chuchhriaschin 5 (B.C.),R,0.08,0.0,
Chuchhriaschin 5A (B.C.),R,0.09,0.0,
Chuchuwayha 2 (B.C.),R,21.7,3.0,
Chum Creek 2 (B.C.),R,2.77,29.9,
Churchbridge (Sask.),T,2.76,288.4,
Churchbridge No. 211 (Sask.),RM,958.99,0.8,
Churchill (Man.),T,53.96,17.8,
Churchill 1 (Man.),R,2.03,155.7,
Chute-aux-Outardes (Que.),VL,7.33,268.6,
Chute-des-Passes (Que.),UNO,15993.54,0.0,
Chute-Saint-Philippe (Que.),M,257.19,3.2,
Clair (N.B.),PAR,44.18,6.5,
Clair (N.B.),VL,10.39,83.1,
Clakamucus 2 (B.C.),R,0.05,93.6,
Clanwilliam (Man.),RM,354.01,1.3,
Claoose 4 (B.C.),R,0.99,0.0,
Clare (N.S.),MD,852.82,10.6,
Clarence-Rockland (Ont.),C,296.53,66.1,
Clarendon (N.B.),PAR,492.84,0.1,
Clarendon (Que.),CT,334.28,4.0,
Clarenville (Nfld.Lab.),T,140.73,36.3,
Claresholm (Alta.),T,8.3,436.4,
Clarington (Ont.),T,611.06,114.3,
Clarke's Beach (Nfld.Lab.),T,12.71,98.9,
Clark's Harbour (N.S.),T,2.9,325.4,
Clavet (Sask.),VL,0.61,580.6,
Clayton No. 333 (Sask.),RM,1401.69,0.6,
Clear Hills 152C (Alta.),R,14.34,1.0,
Clear Hills No. 21 (Alta.),MD,15115.68,0.2,
Clearview (Ont.),TP,557.32,24.8,
Clearwater 175 (Alta.),R,7.99,0.0,
Clearwater County (Alta.),MD,18689.0,0.6,
Clearwater River (Sask.),R,30.5,19.1,
Clearwater River Dene Band 221 (Sask.),R,56.23,0.0,
Clearwater River Dene Band 223 (Sask.),R,9.66,1.0,
Cléricy (Que.),M,185.59,2.6,
Clermont (Que.),V,49.59,62.1,
Clermont (Que.),CT,158.16,3.5,
Clerval (Que.),M,98.61,3.6,
Cleveland (Que.),CT,124.1,12.6,
Climax (Sask.),VL,1.0,206.8,
Clinton (B.C.),VL,1.46,424.7,
Clinworth No. 230 (Sask.),RM,1432.72,0.2,
Clive (Alta.),VL,2.12,278.7,
Cloridorme (Que.),CT,160.22,5.7,
Cloutier (Que.),M,89.78,3.9,
Clyde (Alta.),VL,1.36,361.9,
Clyde River (P.E.I.),COM,16.05,36.2,
Clyde River (Nvt.),HAM,106.48,7.4,
Coachman's Cove (Nfld.Lab.),T,18.15,6.9,
Coaldale (Alta.),T,7.92,758.7,
Coalfields No. 4 (Sask.),RM,818.24,0.5,
Coalhurst (Alta.),T,1.64,900.1,
Coaticook (Que.),V,218.55,41.1,
Cobalt (Ont.),T,2.11,582.9,
Cobourg (Ont.),T,22.37,767.6,
Cochin (Sask.),RV,1.35,101.0,
Cochrane (Ont.),T,538.74,10.6,
Cochrane (Alta.),T,16.51,714.6,
"Cochrane, Unorganized, North Part (Ont.)",UNO,130594.95,0.0,
"Cochrane, Unorganized, South East Part (Ont.)",UNO,53.14,0.4,
"Cochrane, Unorganized, South West Part (Ont.)",UNO,553.36,0.0,
Cockburn Island (Ont.),TP,167.6,0.0,
Coderre (Sask.),VL,0.85,58.5,
Codette (Sask.),VL,0.37,645.6,
Coglistiko River 29 (B.C.),R,0.58,8.6,
Colborne (N.B.),PAR,752.45,0.4,
"Colchester, Subd. A (N.S.)",SCM,877.58,4.2,
"Colchester, Subd. B (N.S.)",SCM,1248.24,14.9,
"Colchester, Subd. C (N.S.)",SCM,1443.06,9.3,
Cold Lake (Alta.),C,59.3,194.3,
Cold Lake 149 (Alta.),R,141.07,3.1,
Cold Lake 149A (Alta.),R,0.8,48.6,
Cold Lake 149B (Alta.),R,41.64,2.6,
Coldstream (B.C.),DM,67.25,135.4,
Coldwater 1 (B.C.),R,18.53,14.2,
Coldwell (Man.),RM,901.84,1.5,
Cole Bay (Sask.),NV,4.95,32.5,
Cole Bay 3 (B.C.),R,2.82,91.1,
Cole Harbour 30 (N.S.),R,0.19,204.9,
Coleman (Ont.),TP,177.6,3.1,
Coleville (Sask.),VL,1.27,246.9,
Colinet (Nfld.Lab.),T,6.23,27.0,
Colliers (Nfld.Lab.),T,26.16,27.9,
Collin Lake 223 (Alta.),R,0.48,0.0,
Collines-du-Basque (Que.),UNO,820.07,0.0,
Collingwood (Ont.),T,33.46,479.3,
Colombier (Que.),M,365.77,2.4,
Colombourg (Que.),M,79.46,9.4,
Colonsay (Sask.),T,2.45,174.0,
Colonsay No. 342 (Sask.),RM,549.31,0.6,
Columbia Lake 3 (B.C.),R,35.19,4.7,
Columbia-Shuswap A (B.C.),RDA,13514.74,0.2,
Columbia-Shuswap B (B.C.),RDA,9787.58,0.1,
Columbia-Shuswap C (B.C.),RDA,506.36,13.4,
Columbia-Shuswap D (B.C.),RDA,694.52,5.6,
Columbia-Shuswap E (B.C.),RDA,1541.75,1.0,
Columbia-Shuswap F (B.C.),RDA,2662.3,0.8,
Colville Lake (N.W.T.),SET,128.3,0.8,
Colwood (B.C.),C,17.76,773.8,
Come By Chance (Nfld.Lab.),T,41.17,6.4,
Comfort Cove-Newstead (Nfld.Lab.),T,29.83,17.1,
Comox (B.C.),T,14.2,787.0,
Comox 1 (B.C.),R,0.58,435.9,
Comox-Strathcona A (B.C.),RDA,428.49,11.2,
Comox-Strathcona B (B.C.),RDA,67.35,117.9,
Comox-Strathcona C (B.C.),RDA,1066.32,7.1,
Comox-Strathcona D (B.C.),RDA,1612.7,3.1,
Comox-Strathcona G (B.C.),RDA,5105.0,0.0,
Comox-Strathcona H (B.C.),RDA,2033.91,0.4,
Comox-Strathcona I (B.C.),RDA,135.45,6.9,
Comox-Strathcona J (B.C.),RDA,9273.43,0.3,
Comox-Strathcona K (B.C.),RDA,80.95,24.5,
Compton (Que.),M,211.36,14.4,
Compton Island 6 (B.C.),R,0.6,0.0,
Conception Bay South (Nfld.Lab.),T,59.27,333.6,
Conception Harbour (Nfld.Lab.),T,21.62,37.0,
Conche (Nfld.Lab.),T,9.09,28.9,
Conmee (Ont.),TP,167.55,4.5,
Connaught No. 457 (Sask.),RM,853.11,0.9,
Conquest (Sask.),VL,1.0,163.6,
Consort (Alta.),VL,2.63,241.2,
Constance Lake 92 (Ont.),R,26.2,27.6,
Consul (Sask.),VL,0.65,140.9,
Contrecoeur (Que.),V,61.19,85.3,
Cook's Harbour (Nfld.Lab.),T,1.95,116.0,
Cookshire (Que.),V,10.19,151.4,
Coquitlam (B.C.),C,121.68,927.8,
Coquitlam 1 (B.C.),R,0.02,675.7,
Coquitlam 2 (B.C.),R,0.78,6.4,
Coral Harbour (Nvt.),HAM,137.83,5.2,
Cormack (Nfld.Lab.),T,135.23,5.0,
Corman Park No. 344 (Sask.),RM,1990.49,4.1,
Corner Brook (Nfld.Lab.),C,148.27,135.6,
Cornwall (P.E.I.),T,28.2,156.5,
Cornwall (Ont.),C,61.83,738.1,
Cornwall Lake 224 (Alta.),R,1.4,0.0,
Cornwallis (Man.),RM,503.14,7.5,
Coronach (Sask.),T,2.33,352.5,
Coronation (Alta.),T,3.73,241.6,
Coryatsaqua (Moricetown) 2 (B.C.),R,1.49,106.4,
Cote 64 (Sask.),R,84.55,6.9,
Cote No. 271 (Sask.),RM,880.22,0.8,
Coteau Beach (Sask.),RV,0.53,38.0,
Coteau No. 255 (Sask.),RM,898.48,0.5,
Coteau-du-Lac (Que.),M,47.42,117.5,
Côte-Nord-du-Golfe-du-Saint-Laurent (Que.),M,2845.46,0.4,
Côte-Saint-Luc (Que.),C,6.94,4356.0,
Cottlesville (Nfld.Lab.),T,11.17,26.6,
Couchiching 16A (Ont.),R,64.95,9.2,
Coucoucache (Que.),R,0.11,0.0,
Coulee No. 136 (Sask.),RM,842.95,0.7,
Coulée-des-Adolphe (Que.),UNO,87.68,0.0,
Courcelles (Que.),P,90.62,10.9,
Courtenay (B.C.),C,17.02,1075.3,
Coutts (Alta.),VL,0.98,372.2,
Coverdale (N.B.),PAR,236.14,17.2,
Cow Head (Nfld.Lab.),T,17.84,28.6,
Cowansville (Que.),V,46.09,261.1,
Cowessess 73 (Sask.),R,117.88,4.1,
Cowichan 1 (B.C.),R,22.81,52.2,
Cowichan 9 (B.C.),R,0.2,73.3,
Cowichan Lake (B.C.),R,0.42,23.8,
Cowichan Valley A (B.C.),RDA,49.43,69.1,
Cowichan Valley B (B.C.),RDA,306.23,23.1,
Cowichan Valley C (B.C.),RDA,22.96,198.0,
Cowichan Valley D (B.C.),RDA,15.48,173.8,
Cowichan Valley E (B.C.),RDA,134.95,28.2,
Cowichan Valley F (B.C.),RDA,1792.9,1.0,
Cowichan Valley G (B.C.),RDA,287.87,8.2,
Cowichan Valley H (B.C.),RDA,83.22,27.0,
Cowichan Valley I (B.C.),RDA,507.87,2.3,
Cowley (Alta.),VL,1.4,161.0,
Cox's Cove (Nfld.Lab.),T,7.21,99.7,
Crabtree (Que.),M,25.07,132.8,
Craik (Sask.),T,2.78,150.5,
Craik No. 222 (Sask.),RM,885.7,0.4,
Cramahe (Ont.),TP,201.55,28.3,
Cranbrook (B.C.),C,17.8,1038.3,
Crane River 51 (Man.),R,35.95,10.0,
Crapaud (P.E.I.),COM,2.16,176.6,
Craven (Sask.),VL,1.16,226.9,
Creelman (Sask.),VL,1.15,74.2,
Creighton (Sask.),T,14.39,108.1,
Cremona (Alta.),VL,0.68,606.9,
Creston (B.C.),T,8.48,565.2,
Creston 1 (B.C.),R,7.78,15.7,
Cross Lake 19 (Man.),R,22.84,65.3,
Cross Lake 19A (Man.),R,6.5,77.2,
Cross Lake 19B (Man.),R,6.39,0.0,
Cross Lake 19C (Man.),R,1.0,0.0,
Cross Lake 19E (Man.),R,9.41,58.5,
Crossfield (Alta.),T,3.84,621.8,
Crow Head (Nfld.Lab.),T,2.98,73.2,
Crowsnest Pass (Alta.),T,373.04,16.8,
Crystal City (Man.),VL,2.84,145.6,
Crystal Springs (Alta.),SV,0.51,140.5,
Cudworth (Sask.),T,2.2,347.7,
Cumberland (B.C.),VL,7.74,338.1,
Cumberland 20 (Sask.),R,16.48,23.8,
Cumberland 100A (Sask.),R,89.46,3.7,
Cumberland House (Sask.),NV,15.69,40.3,
"Cumberland, Subd. A (N.S.)",SCM,1115.0,2.2,
"Cumberland, Subd. B (N.S.)",SCM,1157.03,3.5,
"Cumberland, Subd. C (N.S.)",SCM,896.44,5.8,
"Cumberland, Subd. D (N.S.)",SCM,1053.95,4.3,
Cupar (Sask.),T,0.8,755.6,
Cupar No. 218 (Sask.),RM,918.98,0.6,
Cupids (Nfld.Lab.),T,11.02,70.3,
Curve Lake First Nation 35 (Ont.),R,5.79,163.2,
Cut Knife (Sask.),T,1.99,278.8,
Cut Knife No. 439 (Sask.),RM,651.35,0.7,
Cymri No. 36 (Sask.),RM,832.3,0.6,
Cypress County (Alta.),MD,13168.67,0.5,
Czar (Alta.),VL,1.18,173.8,
Dack (Ont.),TP,90.31,4.7,
Dafoe (Sask.),VL,0.8,18.7,
Dakota Plains 6A (Man.),R,5.4,20.0,
Dakota Tipi 1 (Man.)  ¶,R,0.17,0.0,Incompletely enumerated Indian reserve or Indian settlement.
D'Alembert (Que.),M,380.74,2.4,
Dalhousie (N.B.),PAR,121.73,21.0,
Dalhousie (N.B.),T,14.9,266.7,
Dalmeny (Sask.),T,2.27,710.6,
Daly (Man.),RM,562.44,1.6,
Daniel's Harbour (Nfld.Lab.),T,8.19,42.7,
Danville (Que.),V,152.23,28.3,
Dauphin (Man.),RM,1516.11,1.5,
Dauphin (Man.),C,12.65,639.0,
Dauphin River 48A (Man.),R,3.38,26.4,
Daveluyville (Que.),V,2.24,435.8,
Davidson (Sask.),T,4.49,230.7,
Dawn-Euphemia (Ont.),TP,445.05,5.3,
Dawson (Ont.),TP,338.32,1.8,
Dawson (Y.T.),T,32.45,38.6,
Dawson Creek (B.C.),C,20.66,520.5,
Day Star 87 (Sask.),R,57.74,3.5,
Daysland (Alta.),T,1.75,445.3,
De Salaberry (Man.),RM,670.29,4.8,
Dead Point 5 (B.C.),R,0.37,0.0,
Dease Lake 9 (B.C.),R,1.35,48.9,
Deauville (Que.),M,28.92,100.1,
Debden (Sask.),VL,1.39,255.4,
Deep Creek 2 (B.C.),R,16.94,7.1,
Deep River (Ont.),T,50.87,81.3,
Deer Forks No. 232 (Sask.),RM,735.42,0.3,
Deer Lake (Nfld.Lab.),T,73.23,65.1,
Deer Lake (Ont.),R,11.56,65.4,
Dégelis (Que.),V,556.63,6.0,
Delburne (Alta.),VL,1.32,545.0,
Déléage (Que.),M,248.38,8.0,
Delia (Alta.),VL,1.31,164.8,
Déline (N.W.T.),CC,79.33,6.8,
Delisle (Que.),M,86.31,48.8,
Delisle (Sask.),T,2.35,376.4,
Deloraine (Man.),T,2.25,456.3,
Delson (Que.),V,7.13,985.0,
Delta (B.C.),DM,183.78,527.5,
Denare Beach (Sask.),NV,5.84,134.1,
Denholm (Que.),CT,180.65,2.9,
Denholm (Sask.),VL,0.33,242.0,
Denmark (N.B.),PAR,750.5,2.4,
Denzil (Sask.),VL,0.55,294.5,
Dépôt-Échouani (Que.),UNO,308.24,0.0,
Derby (N.B.),PAR,61.01,18.4,
Derwent (Alta.),VL,0.38,293.1,
Des Ruisseaux (Que.),M,510.77,10.6,
Desbiens (Que.),V,10.41,108.3,
Deschaillons-sur-Saint-Laurent (Que.),M,36.99,28.7,
Deschambault (Que.),M,56.97,22.2,
Deseronto (Ont.),T,2.52,712.9,
Desmarais (Alta.),S-E,1.44,77.8,
Destor (Que.),M,258.37,1.5,
Destruction Bay (Y.T.),SET,13.56,3.2,
Detah (N.W.T.),SET,63.79,2.9,
Deux-Montagnes (Que.),V,6.16,2773.7,
Devil's Gate 220 (Alta.),R,17.48,0.0,
Devon (Alta.),T,8.69,572.1,
Devon 30 (N.B.),R,1.2,594.7,
Dewberry (Alta.),VL,0.84,237.3,
Didsbury (Alta.),T,5.47,719.2,
Dieppe (N.B.),T,51.16,292.3,
Digby (N.S.),MD,1655.93,5.0,
Digby (N.S.),T,3.15,670.8,
Dilke (Sask.),VL,1.28,54.7,
Dinsmore (Sask.),VL,2.59,130.0,
Dipper Rapids 192C (Sask.),R,0.49,0.0,
Disley (Sask.),VL,0.65,95.1,
Disraeli (Que.),V,6.91,381.4,
Disraeli (Que.),P,92.77,10.9,
"Division No. 1, Subd. A (Nfld.Lab.)",SUN,781.42,1.0,
"Division No. 1, Subd. B (Nfld.Lab.)",SUN,461.21,1.0,
"Division No. 1, Subd. C (Nfld.Lab.)",SUN,833.08,0.2,
